Vocabulary	Count
ajol	36
kasopite	36
athisa	36
neibol	36
chaokol	36
ankong	36
leah	36
akal	36
akhoh	36
hole	36
ngahmuna	36
athah	36
akhel	36
ahijenge	36
tamar	36
hetphah	36
ngei	36
hih-uvin	36
kumlha	36
alhuh	36
alaltouna	36
melmate	36
anaumin	36
kachen	36
kipheh	36
alungthima	36
leviho	36
channa	36
goi	36
chunglam	36
kisan	36
chutah-in	36
gilgal	36
thilgon	36
jinei	36
vangun	36
kir	36
beth	36
namdangte	36
az	36
nazareth	36
nabola	35
ahinpeh	35
hichengpi	35
somli	35
ahedoh	35
aso	35
kihet	35
anapang	35
asohpa	35
anahin	35
akiheiyin	35
jengtai	35
kivei	35
aminu	35
piuvin	35
ning	35
kachan	35
chapan	35
teina	35
dunguva	35
neiho	35
kahol	35
athot	35
loma	35
jalkhun	35
aval	35
kadon	35
kiheh	35
lhih	35
avetsah	35
natodoh	35
lhentum	35
hicheho	35
moljol	35
junga	35
khuma	35
alim	35
umsah	35
lhathah	35
heshbon	35
aphongdoh	35
louho	35
naheuve	35
aneiyun	35
lunghem	35
diabol	35
chucheng	35
kithol	34
tollhanga	34
thingga	34
kasemdoh	34
akhohsah	34
louhelin	34
vakhu	34
ahinna	34
amahoa	34
aponbuh	34
aluchang	34
asoldoh	34
thia	34
sarah	34
chai	34
nakeng	34
nile	34
kasem	34
kabolpeh	34
phalou	34
adalhan	34
akol	34
phauvin	34
chomcha	34
apal	34
nabolpeh	34
angaito	34
anop	34
paidoh	34
peh-uvin	34
nahiye	34
lhoh	34
kamai	34
hong	34
dalhah	34
kahiya	34
katan	34
anaseiyin	34
hichan	34
thenso	34
akahvam	34
kinu	34
kithoina	34
thusoh	34
ahinkai	34
aboh-a	34
thanop	34
phajo	34
akigol	34
phongdoh	34
avel	34
lhachapa	34
jotham	34
ngolna	34
adonijah	34
jeh-un	34
ben-hadad	34
thilmu	34
kadeipa	34
judas	34
kahinsut	34
kigol	33
achangseh	33
akelngoi	33
nahiya	33
nasopipa	33
tahsaphe	33
nolna	33
hei	33
sen	33
thaneina	33
insang	33
thakhat	33
gangpi	33
ishmael	33
twikhuh	33
patep	33
ageldoh	33
asepai	33
kihahselna	33
kilhona	33
eina	33
tengule	33
lonna	33
napoh	33
aha	33
so	33
natahsa	33
kahiuvin	33
gamtan	33
lengpigui	33
hintin	33
peuvin	33
asauvin	33
kahil	33
alam	33
nakoi	33
aumden	33
kihal	33
agu	33
nanung	33
jengjong	33
chil	33
banguvin	33
neldisel	33
thumvei	33
mitheng	33
hitha	33
thinga	33
sut	33
kisung	33
tahsana	33
akaleh	33
totha	33
angailut	33
mipha	33
kaneiye	33
jephthah	33
neilungset	33
nathum	33
tumging	33
meivah	33
lathem	33
shemai	33
hilki	33
chuphat'in	33
lungmonna	33
chomkhat	33
kemlou	33
sopiteho	33
kisemdoh	32
nalo	32
aumtan	32
nalut	32
nabonchauva	32
achenguvin	32
khomuvin	32
chedoh	32
dingdol	32
thalhingset	32
mangtai	32
ahenguva	32
ajon	32
amajong	32
sangongsao	32
nungah	32
ahungdoh	32
manlu	32
masangsea	32
hapta	32
namudoh	32
bolpeh	32
kihong	32
chemjamin	32
gamchom	32
zerah	32
sep	32
ahesoh	32
nathusei	32
po	32
nanghoa	32
akinung	32
asosah	32
manguvin	32
kalvala	32
jinguvin	32
akhon	32
kitungdoh	32
kolbuthei	32
ahipon	32
lhong	32
athemmona	32
nachon	32
mivaichate	32
kitoldoh	32
jeh-uvin	32
ngaiyun	32
kahseuva	32
tengcha	32
kapansah	32
aneipoi	32
apanpi	32
kisonna	32
apanguvin	32
ashe	32
cheh-un	32
asamin	32
hiram	32
dettah	32
lengvaipon	32
jehun	32
vop	32
nebuchadrez	32
caesar	32
ezra	31
katin	31
vum	31
pau	31
kaboh	31
injong	31
nasohnu	31
acha	31
kitep	31
temuvin	31
akhu	31
athouvin	31
katahsa	31
imalam	31
kichih	31
bulpi	31
gan	31
ahinalaiye	31
aching	31
atwi	31
khohui	31
setna	31
kapateu	31
aseiyui	31
nadel	31
kibolna	31
atohdoh	31
anat	31
chutima	31
aveiya	31
choiat	31
vaicha	31
jabolna	31
lengpiga	31
hem	31
tuh	31
ahou	31
tulaiya	31
kikou	31
rah	31
adin	31
mihao	31
jezebel	31
ethiopia	31
michonpha	31
aseijuiten	31
aboh-in	30
ahoi	30
keo	30
savun	30
nagot	30
bo	30
adan	30
akithe	30
elam	30
achetauve	30
aboltauve	30
hoilam	30
kimu	30
nauvin	30
changbong	30
akipatdoh-in	30
loiyun	30
rebekah	30
asoltai	30
kigahna	30
abange	30
daitwi	30
achop	30
pedoh	30
anati	30
kholgam	30
agancha	30
apotai	30
hina	30
kihenna	30
akhol	30
aneiyuva	30
alunghan	30
akong	30
jouseuva	30
kitolmang	30
gamtai	30
lhasam	30
kisep	30
sathao	30
amasang	30
lallukhuh	30
miphah	30
khomsoh	30
thusah	30
keijah	30
phaten	30
mangsoh	30
achin	30
og	30
kadel	30
agal	30
ipateu	30
loujenin	30
thilha	30
khangdong	30
hetkhenna	30
carmel	30
shai	30
atil	30
ish	30
e-ah	30
athar	30
lhaving	30
gedali	30
cyrus	30
thuguh	30
ziona	30
imajouse	30
nidan	30
kimkhat	30
rome	29
nop	29
atomjol	29
hangin	29
athitan	29
achup	29
aumpi	29
soh-in	29
apumpia	29
naki	29
kilhung	29
akihouvun	29
inkote	29
kihil	29
najot	29
agati	29
songko	29
kahenai	29
naobu	29
nathil	29
neipeuvin	29
sumil	29
nahiuvam	29
nakelngoi	29
ngaipoi	29
pe	29
navet	29
pentah	29
dip	29
alungthimu	29
changin	29
aneiyu	29
apei	29
ahijongle	29
suhkhel	29
keivang	29
datmo	29
chetan	29
ajep	29
athe	29
til	29
aumsah	29
ahilouva	29
nathahat	29
khutbeh	29
nehguh	29
chungnungpen	29
vutvam	29
danga	29
ahina	29
umsa	29
atham	29
ngailou	29
thempuhon	29
jua	29
kidalha	29
pua	29
nathoh	29
amabou	29
kaphondoh	29
dragon	29
acah	29
naboth	29
athip	29
shaphan	29
jeshua	29
thumop	29
phat'in	29
ahasu-e'rus	29
lungsat	29
mithengpa	29
adongun	29
barnabas	29
timothy	28
abolin	28
kahepoi	28
anikho	28
teu	28
ahinbol	28
thangsoh	28
akichom	28
kipatdoh-in	28
neiyin	28
tehse	28
kinei	28
pia	28
kahing	28
pu	28
nachanu	28
neihung	28
kapen	28
anaseisa	28
tom	28
mipan	28
neisol	28
amasan	28
kaki	28
akisan	28
achedoh	28
phan	28
kinbola	28
namkol	28
ainlama	28
kachang	28
issachar	28
themcha	28
kimuto	28
masan	28
kahinsol	28
thahatna	28
khoto	28
dana	28
cheh-e	28
on	28
kahibouve	28
joulou	28
kinem	28
napanpi	28
nachateu	28
ahinsei	28
laiyuva	28
athemmo	28
kathum	28
inlama	28
sea	28
thalah	28
kichomdoh	28
anatna	28
jouthu	28
lamkaiyin	28
kipalna	28
kikhai	28
neitah	28
phatecha	28
akamsunga	28
thengna	28
jel	28
ahunga	28
nachonna	28
juiya	28
athutep	28
nageldoh	28
imachan	28
mitva	28
alenggam	28
mithat	28
umthim	28
isreal	28
arabah	28
chotpha	28
apehdoh	28
availam	28
nakam	28
thanomin	28
ataovun	28
agenthei	28
ahei	28
mael	28
hungun	28
nen	28
boaz	28
hannah	28
hamphatna	28
nabal	28
hazael	28
milungdih	28
kit'in	28
ngaichat	28
samar	28
macedonia	28
sempa	27
agei	27
suhmangna	27
umhen	27
akilhung	27
vetsah	27
achesuh	27
tahsanna	27
khanguva	27
niu	27
anunga	27
kagot	27
ahilhonin	27
jum	27
abohkhup	27
akoiyin	27
gih	27
ahouvin	27
tupa	27
nangto	27
thigam	27
lhambuh	27
chengu	27
kichatna	27
aka	27
kinungle	27
apupa	27
lenga	27
gui	27
asulut	27
songkula	27
namai	27
agouvin	27
lhuhna	27
sepaiho	27
hemin	27
naseiya	27
napehna	27
nakom	27
thinggi	27
kikaikhum	27
avun	27
lamse	27
nalampi	27
mihil	27
naponsil	27
deujah	27
amat	27
khelna	27
notia	27
suhset	27
loiya	27
paiyun	27
alamkai	27
achetou	27
chih	27
i-pathen	27
ahuhhing	27
jachat	27
apaidoh	27
milung	27
kiletsahna	27
akikhop	27
ajih	27
oth	27
lachish	27
kileh	27
elea	27
neihuhdoh	27
helou	27
zeru	27
thengin	27
tarshish	27
asha	27
nukiso	27
phraim	27
ephesus	26
tolgo	26
nangni	26
apuilut	26
keitai	26
anigel	26
naoso	26
kageldoh	26
hivi	26
kikhen	26
denin	26
melchih	26
suma	26
pengdoh	26
amale	26
me	26
inlam	26
gitlou	26
ahetoh	26
akilah-in	26
thai	26
amelmateu	26
lamto	26
gilkel	26
lenjo	26
guhthim	26
hom	26
nadalhah	26
ahibouvui	26
kagenthei	26
manguva	26
vanguvin	26
ipipen	26
doh-uvin	26
vaihompa	26
hithei	26
hia	26
gershon	26
changphol	26
buhbang	26
nadab	26
twikong	26
na-in	26
khaokhote	26
ichan	26
sungsea	26
hattah	26
sunin	26
avoh	26
akelkot	26
asempeh	26
aseiyuva	26
khamna	26
hiuvin	26
nakhopi	26
lungthima	26
asopiteu	26
kamelmate	26
kakou	26
kisadoh	26
hibanga	26
kiging	26
chea	26
guh	26
chim	26
kadei	26
achemjam	26
khosung	26
chang-at	26
muthima	26
guhthima	26
hetsah	26
phachom	26
ajung	26
sungah	26
joha	26
adamsah	26
darius	26
baruch	26
vaichate	26
lhepna	26
houset	26
chupettah	26
dil	26
iheuve	26
bu	25
jer	25
asah-in	25
namkim	25
abel	25
kila	25
alhinin	25
gamtauvin	25
atun	25
nabonchauvin	25
kisumang	25
gaza	25
dalha	25
vela	25
lengho	25
janin	25
keini	25
eini	25
amelmate	25
akisah	25
kaumpi	25
chop	25
masangsen	25
lhunga	25
lhaisah	25
kaga	25
adalha	25
thadoh	25
hungsoh	25
akitiuve	25
umho	25
nungpen	25
ahepouve	25
ginchat	25
agin	25
ija	25
sepaiten	25
mijouse	25
naneiya	25
touvun	25
lhomcha	25
kinahna	25
hoilai	25
paiya	25
hilchahna	25
nasempeh	25
abei	25
thiltena	25
akitunna	25
kalungsatna	25
naboldoh	25
themin	25
abeh	25
kidong	25
anapeh	25
phate	25
muvanlai	25
maha	25
kiphongdoh	25
alupna	25
kachonna	25
agaosap	25
khoneo	25
asimdoh	25
melma	25
loujeh	25
ahettohsah	25
penga	25
gihsalna	25
kitho	25
kisatpi	25
tolthat	25
natiuve	25
hao	25
sottah	25
kish	25
kachunguva	25
leuve	25
thumin	25
lengin	25
khosunga	25
elka	25
khangtou	25
cherubim	25
thuseiho	25
akaimang	25
ahepoi	25
veng	25
ajauvin	25
matsah	25
kadonbut	25
ki-ngai	25
shallum	25
katahsan	25
kaseitai	25
umte	25
aten	25
chonpha	25
jongin	25
solchahho	25
sah-uvin	24
jengbou	24
huipi	24
molvuma	24
kittai	24
alhadoh	24
the	24
hinpuidoh	24
khatpa	24
nagancha	24
abrahamin	24
han	24
nakisuh	24
tenin	24
thengsela	24
ainkote	24
kheh	24
kivahna	24
vangle	24
damna	24
kathangvah	24
khelin	24
amasanguva	24
kaldoh	24
eipanpi	24
kiphut	24
abottel	24
chungle	24
anom	24
ngaisah-in	24
phondoh	24
uleh	24
nabolu	24
vahna	24
alou	24
achapaten	24
ngaitoa	24
machir	24
aging	24
bolgentheiya	24
gatin	24
loujao	24
apat	24
paitan	24
chungvuma	24
seuvin	24
hiuva	24
naseisa	24
alungu	24
ahal	24
bezalel	24
lhasoh	24
sanan	24
todop	24
thempa	24
kivon	24
aumdoh	24
abeihel	24
thoidamna	24
jubilee	24
panmun	24
kontou	24
nalunghan	24
nasopiteu	24
aphin	24
alengpa	24
aseipai	24
kaven	24
phulah	24
abonin	24
kaseiye	24
chulengle	24
kitihot	24
ago	24
goa	24
hamsetna	24
nadanthu	24
gamin	24
lhunsah	24
ir	24
ekron	24
mangsa	24
lengchan	24
kanit	24
ka-angsunga	24
a-angsunga	24
ophel	24
thuneiya	24
nebat	24
in-ngah	24
kakam	24
thupi	24
uvah	24
namdangho	24
tibah	24
euphrates	23
kidouna	23
gentheiya	23
najinu	23
engbolna	23
heltai	23
ngap	23
put	23
akah	23
kipui	23
seir	23
amatah-in	23
sohnu	23
vahle	23
akaltou	23
thou	23
kaneiyin	23
uving	23
kalungthima	23
thana	23
kichentah-in	23
napui	23
na-angsunga	23
donin	23
changpol	23
kapun	23
kiso	23
kachondan	23
kathi	23
angong	23
nasopite	23
kan	23
asuhmil	23
jiuva	23
lon	23
lahpeh	23
kaiya	23
kamasanga	23
jachatna	23
ahiuva	23
kijoh	23
lhop	23
akivon	23
avon	23
ajoh	23
cheh-a	23
lhul	23
kahiu	23
gao	23
achuh	23
cheh-uva	23
ahipouve	23
eihinsol	23
kahuhdoh	23
akisim	23
apah	23
akin	23
hiteng	23
sange	23
kavahchoi	23
kimut	23
vetda	23
kheng	23
tat	23
akijih	23
aset	23
kitohdoh	23
hetoh	23
najui	23
tepsa	23
nakipa	23
agalteu	23
aphoh	23
mua	23
nahou	23
kholen	23
guilhun	23
mel-hoi	23
ajah-a	23
kathe	23
kalhachapa	23
kasopi	23
laiyu	23
amahi	23
aumun	23
meithainu	23
asai	23
seiho	23
akikhom	23
kakhop	23
abigail	23
migilouvin	23
alamlhah	23
akamsung	23
hanani	23
chungnungjo	23
ngailu	23
a-in	23
khopihui	23
alhingtai	22
aop	22
honlei	22
akithopi	22
cain	22
theile	22
asah-e	22
shem	22
anasem	22
anahingin	22
abolsoh	22
thingna	22
babel	22
amahin	22
sopinu	22
agalut	22
avop	22
ngaipeh	22
umam	22
muntina	22
japi	22
atumbeh	22
hepa	22
kaman	22
achansah	22
pol	22
ajahdoh	22
nadin	22
kengphang	22
alhendoh	22
kalha	22
anen	22
nape	22
ngaiton	22
honte	22
kagu	22
tante	22
kavah	22
hingdoh	22
athagam	22
ane	22
amato	22
er	22
perez	22
kihen	22
amichang	22
ahitauvin	22
napotdoh	22
asum	22
na-insung	22
chingpa	22
akidop	22
hezron	22
akhomsoh	22
thiden	22
lupna	22
gulse	22
hitah	22
banjang	22
kimat	22
thisa	22
gamtin	22
anodoh	22
do	22
athoudoh	22
vangleh	22
deut	22
amusoh	22
jona	22
aneilou	22
kaseiya	22
ahithai	22
ponsandup	22
thempun	22
akinu	22
kimangji	22
akung	22
angan	22
luchanga	22
agovam	22
hetdoh	22
thilboh	22
akitoh	22
songin	22
adatmo	22
athiho	22
deiya	22
umpa	22
abahgam	22
tot	22
rahab	22
twilen	22
phai	22
as	22
rim	22
anapeuvin	22
is	22
akhup	22
kidou	22
jongleng	22
lunglam	22
aneipouve	22
manthah	22
kasat	22
thumna	22
nalungthima	22
inpia	22
bonlhoh	22
kimandoh	22
obadi	22
khomun	22
vanmun	22
nachondan	22
'	22
duha	22
kijumso	22
thangset	22
twikol	22
judate	22
kaidong	22
thokit	22
vou	21
kahim	21
adah	21
navah	21
taponge	21
cheh-uve	21
konna	21
shelah	21
kithe	21
nahor	21
haran	21
kadesh	21
alhum	21
kigo	21
akihou	21
chetou	21
achanute	21
atipeh	21
abimelech	21
kalhah	21
kahseuvin	21
loupa	21
amua	21
labanin	21
haosa	21
phalai	21
hinga	21
napau	21
kachanu	21
bongpi	21
jouvun	21
mudoh	21
elah	21
akun	21
alauvin	21
nalup	21
chonin	21
hinpui	21
lhadoh	21
pansah	21
khatpen	21
merari	21
gambih	21
angap	21
thema	21
adalhauvin	21
alunghem	21
bolgenthei	21
ajamlut	21
horeb	21
kaden	21
cheu	21
ahindel	21
lhalut	21
kitna	21
kitha	21
nakong	21
kisemthuho	21
ton	21
lutsoh	21
avaldoh	21
akicholdo	21
thongje	21
kithong	21
noilam	21
kijempol	21
chamlhat	21
kalungsat	21
thingkol	21
jem	21
ijakaiya	21
aluchanga	21
nasemdoh	21
tantih	21
asodoh	21
bahgam	21
phatechan	21
naneiyu	21
nusa	21
milham	21
semphatna	21
kipoh	21
kithatsa	21
mihema	21
chondih	21
kachon	21
huh	21
kuma	21
nasat	21
jenin	21
donlou	21
asim	21
hinlai	21
tah-uva	21
akon	21
lhom	21
nathutep	21
ajabol	21
kiheiyin	21
napathen	21
thuho	21
navahchoi	21
hiu	21
eah	21
ehas	21
ehud	21
sisera	21
anapange	21
nopna	21
kiveina	21
gingin	21
aloupi	21
ahith	21
neimu	21
gamvaipoa	21
louding	21
akaiyun	21
akipal	21
susa	21
chanpi	21
kalunghan	21
sangtah-in	21
dingnu	21
pipui	21
vaipipo	21
inah	21
imatih	21
seijuiho	21
sopiho	21
hihhen	21
asia	21
vaihomin	20
semsa	20
mihempa	20
hatah-in	20
mangtan	20
akilhon	20
kop	20
thenglou	20
athigam	20
gomorrah	20
uz	20
kipuiyin	20
hor	20
peh-e	20
kite	20
hagar	20
galut	20
simjou	20
niget	20
somle	20
atanpeh	20
bana	20
kalhendoh	20
dem	20
khotona	20
jamlut	20
chengin	20
apatep	20
puiyin	20
nangai	20
aupa	20
taleh	20
napen	20
kakoipeh	20
nakhol	20
avui	20
asangin	20
ajole	20
holdoh	20
hinkhoa	20
kikhop	20
loulaiya	20
sangante	20
anukhah	20
kikhel	20
houva	20
nasol	20
choma	20
khangin	20
anapangin	20
tuhin	20
gampha	20
jalkhuna	20
phamo	20
asakol	20
twiyin	20
lethuh	20
sap	20
ahinan	20
mangna	20
atep	20
kavetsah	20
alhom	20
akotpi	20
jingjeng	20
gal-hat	20
chut	20
nigup	20
kholtoh	20
kahetsah	20
kumsuh	20
amanthah	20
kailut	20
namasang	20
bulhit	20
lhuhsa	20
hitobangma	20
amaicham	20
atundoh	20
kikhomsoh	20
lamdih	20
naloupina	20
kimsoh	20
jungin	20
alujang	20
then	20
natan	20
jatchom	20
asuboh	20
ajipan	20
alheng	20
nagol	20
pate	20
kajam	20
giloute	20
nathat	20
kacham	20
baal	20
alhasam	20
libnah	20
atiuva	20
hekhen	20
nachih	20
hunguva	20
ahop	20
loumun	20
kamsung	20
akitah	20
adihna	20
naseidoh	20
adingun	20
seiset	20
nea	20
zi	20
ajuiyin	20
achetan	20
lousoh	20
joi	20
ahijah	20
michal	20
ate-na	20
athau	20
thilmua	20
hadade	20
akengto	20
ramoth-gilead	20
inthil	20
kisema	20
omri	20
taovun	20
akulpi	20
lengnun	20
hilouham	20
zerub	20
aphatna	20
niseh-in	20
huiyin	20
chamkim	20
lhagaoboh	20
adonbut'in	20
aumle	20
lazarus	20
antioch	20
a-chapa	20
louhing	19
chingin	19
khanglui	19
tel	19
akimat	19
khanggui	19
kouvin	19
mel	19
kaji	19
periz	19
inko	19
kasoh	19
kadeh	19
athenglou	19
ateh	19
akipatdoh-uvin	19
anasa	19
hunglut	19
thutana	19
nisan	19
ium	19
atah	19
himo	19
beersheba	19
kagin	19
kaume	19
anivei	19
chena	19
nale	19
agaseipeh	19
sumkol	19
vah-in	19
kadou	19
akijoh	19
naumpi	19
manin	19
hinsol	19
jom	19
alhung	19
tile	19
asopinu	19
apumpin	19
namoh	19
akichen	19
nadonbut	19
ahinah	19
naseiye	19
abana	19
succoth	19
akihet	19
akipeh	19
bohna	19
eihung	19
ale	19
asumil	19
dangho	19
mitphel	19
guilhung	19
chingtah	19
laisea	19
umsoh	19
natiu	19
tamjo	19
akichauvin	19
gaseiyin	19
aboluvin	19
angaiye	19
gershom	19
ahinpuiyin	19
najep	19
atousah	19
no	19
gabol	19
khalou	19
kapui	19
duh	19
louchal	19
lhungtai	19
giltah	19
ahot	19
bolpa	19
kidoupi	19
maichama	19
kihalsa	19
hichele	19
pangji	19
halsa	19
aphe	19
athina	19
athenso	19
nasan	19
kisuboh	19
akichenpi	19
akhum	19
kaumsah	19
phong	19
kaseisa	19
kihop	19
kilang	19
alel	19
nalhagao	19
voujang	19
abanjang	19
kisu	19
geova	19
aseitan	19
cheptanlou	19
hazor	19
achangin	19
apeuve	19
lunghang	19
mihemten	19
ner	19
gonsa	19
chunguva	19
bathshe	19
kenvang	19
geha	19
boldam	19
thalchang	19
micai	19
a-el	19
nunung	19
ngailua	19
kagol	19
ahomkeo	19
kipah-in	19
jingui	19
paochom	19
nalungu	19
iputeu	19
aseijuiho	19
aw	19
vanthamjol	18
yin	18
pung	18
dondoh	18
eden	18
tui	18
cush	18
ahisah	18
numeinun	18
jalin	18
buh	18
bonin	18
akipui	18
akimun	18
anam	18
achutiloule	18
namasanga	18
jetlama	18
anacheng	18
luma	18
anaseiye	18
agoma	18
inte	18
achengin	18
kipeh	18
asangan	18
thinglom	18
anaopa	18
alei	18
gon	18
kaseidoh	18
ahiphat	18
hadad	18
anou	18
nivei	18
nabolna	18
angaiya	18
kalbi	18
nalupna	18
tukal	18
athuseiyu	18
gouva	18
mul	18
vam	18
gasei	18
anoute	18
amasapen	18
heman	18
chabou	18
ule	18
naga	18
pupa	18
nahiuva	18
akomuva	18
kithing	18
nalaiyuve	18
ngeh	18
athiden	18
abeisoh	18
khutoh	18
ajop	18
pun	18
kalungset	18
nukhah	18
soldoh	18
agasei	18
asap	18
akikou	18
gaseipeh	18
nagamsung	18
alhachapa	18
chengten	18
natundoh	18
aphun	18
dangchah	18
kahunga	18
kihom	18
chaga	18
apathen	18
halnam	18
umjing	18
athaomei	18
adum	18
pocha	18
nasim	18
kido	18
akisimtoh	18
atungdoh	18
agil	18
hijeh-a	18
ngima	18
apul	18
aphet	18
vetsahna	18
thisana	18
kachensah	18
alhatdoh	18
ponlap	18
kouva	18
hoikom	18
aseina	18
agoi	18
ihiu	18
michael	18
naseiyu	18
nahilou	18
ar	18
seipa	18
tirzah	18
adih-in	18
seiyun	18
neidonbut	18
khutsoh	18
ipu	18
nome	18
chulengleh	18
jukham	18
houbunga	18
noute	18
lenpa	18
bongin	18
aseipaiyin	18
arim	18
eglon	18
hungkon	18
ajotpa	18
rimmon	18
geba	18
ajuiyun	18
barak	18
na-ngai	18
hehna	18
theiga	18
apai	18
kahal	18
ngaitouvin	18
anan	18
alal	18
ikhat	18
eihol	18
eidonbut	18
deitah	18
milungset	18
ahel	18
apoi	18
kinong	18
choisanga	18
adol	18
donlouvin	18
ngapna	18
micaiah	18
paovin	18
palai	18
nethani	18
merar	18
ka-nga	18
jongleu	18
migilouten	18
neihuhdoh-in	18
hoitho	18
achungah	18
agong	17
hona	17
akoitai	17
pasala	17
nabah	17
nachang	17
gunset	17
pantai	17
pantan	17
mitoh	17
phalbi	17
sin	17
aphan	17
eber	17
chukom	17
terah	17
ben	17
hidoh	17
ahao	17
bela	17
chengpa	17
hungdoh	17
tangem	17
nakho	17
achep	17
anao	17
kichoh	17
kinloi	17
laisen	17
achonsetnau	17
atitauve	17
achutilou	17
dontah	17
kelngoipi	17
angaiyin	17
anumei	17
akisei	17
chula	17
anai	17
kun	17
nahitan	17
othongje	17
dohsa	17
thuse	17
dohna	17
kanao	17
angeh	17
putna	17
vachaten	17
adinguvin	17
kamang	17
lheh-e	17
nisolam	17
khutjem	17
adonge	17
jana	17
natu	17
gunchu	17
alungsat	17
deichat	17
eh	17
napansah	17
hinte	17
seuva	17
kisemho	17
kumseh	17
atol	17
donthei	17
abolu	17
ahunguva	17
kicholdona	17
thucheng	17
thodoh	17
semphat	17
ahinga	17
thanga	17
akompa	17
tongkeh	17
pondum	17
khaina	17
kimlai	17
jetle	17
thima	17
kisimtha	17
tohdoh	17
nalungsat	17
nacham	17
agim	17
athudol	17
lamjot	17
inbang	17
atouna	17
nachom	17
kapaidoh	17
nungle	17
engse	17
asimtoh	17
namanthah	17
khohsahna	17
anumeinu	17
asalvah	17
kigong	17
ahouvun	17
miriam	17
agolte	17
ahomkeovin	17
keito	17
lhiuvin	17
vanlaijol	17
muntin	17
kisatna	17
rabbah	17
doilim	17
donlouva	17
akisatpi	17
achapateu	17
nami	17
asuhgam	17
gollui	17
nauma	17
lhumin	17
akipa	17
lungthoi	17
kadalhah	17
kengto	17
aumpet	17
alum	17
thudoh	17
debir	17
sachar	17
athal	17
alahpeh	17
akondoh	17
chavai	17
delilah	17
kakamsung	17
sahing	17
thanoma	17
hushai	17
bani	17
re	17
toldoh	17
asemphan	17
helouvin	17
zabad	17
eveh	17
bal	17
pachat	17
ningkoi	17
amilen	17
tilkhouna	17
thunoh	17
khat'in	17
ka-na	17
ngaite	17
midihho	17
jeremiah-in	17
soma	17
inneipu	17
baptist	17
ahengah	17
aheuvin	17
nadau	17
thingpela	17
ajingin	17
ihi	17
apansah-in	16
ahe	16
kapoh	16
semin	16
sugam	16
suhgam	16
akhangtou	16
umkhom	16
ainko	16
akitiuvin	16
amanguvin	16
hingpa	16
ahinphah	16
nagaosap	16
alhalut	16
kahetdoh	16
keilah	16
kapunsah	16
na-insunga	16
koiya	16
ngaina	16
chesuh	16
alup	16
danin	16
lup	16
koipenin	16
vui	16
china	16
kataove	16
eipui	16
ataona	16
hinpo	16
kasa	16
sangtah	16
thimin	16
asohnu	16
kachung	16
tujan	16
kathilbol	16
chip	16
sai	16
nadoh	16
khomu	16
kisutheng	16
israelin	16
teman	16
dingham	16
jumso	16
jamin	16
aguh	16
ichunguva	16
agama	16
eiseipeh	16
gamuvin	16
athilo	16
kaloupina	16
koiyin	16
apetan	16
aneipa	16
apolut	16
apho	16
akihen	16
ka-pakai	16
ahisoh	16
sodoh	16
nagamsunga	16
uicha	16
nabon	16
kipatna	16
aumuvin	16
hur	16
ahinjot	16
lutsa	16
asong	16
ataonau	16
chaojang	16
tunna	16
tikhat	16
kilhungdoh	16
kimai	16
chungnunga	16
kija	16
thaoto	16
nisim	16
heh	16
akisu	16
lekhajem	16
mohseh	16
kijempah	16
semna	16
asemuvin	16
athangvah	16
kithoidamna	16
choiya	16
achil	16
mitpheldoi	16
adih-a	16
kul	16
kalup	16
lham	16
apauva	16
leuva	16
dau	16
ape	16
seh-in	16
laiyun	16
eihoa	16
aki-ngauvin	16
mihatte	16
teiyun	16
napal	16
gamgia	16
meisi	16
jop	16
meikonga	16
eihil	16
patepna	16
khat'a	16
napehsa	16
jinguva	16
athua	16
nanun	16
nahei	16
tungdoh	16
pumpiuva	16
adom	16
sakhao	16
kichamna	16
kinah	16
ziklag	16
sha	16
kahou	16
athodoh	16
alhu	16
ahilouleh	16
haotah	16
i-atileh	16
keidin	16
touho	16
eidel	16
taovin	16
sema	16
hingsot	16
eihuhhing	16
philistinepa	16
keovin	16
achemang	16
ahouin	16
kahitan	16
chish	16
gaovin	16
mephib	16
osheth	16
elbai	16
thap	16
lhase	16
kakiselna	16
kakengphang	16
kineosah	16
akoiye	16
kahen	16
nanakhang	16
pashhur	16
jehi	16
dihlou	16
anuisat	16
tobi'ah	16
loupitah	16
deilam	16
lungdih	16
kasunga	16
chimpei	16
kidil	16
hihhel	16
hemtah	16
choianun	16
anaitai	16
paotin	16
capernaum	16
oimoa	16
jalamkai	16
ole	16
letset	16
caesarea	16
kaithouva	16
gotsa	16
rabbi	16
ibol'a	16
aimatih	16
khisong	16
titus	15
op	15
choiyin	15
thingin	15
nasatah-in	15
tahsaa	15
uhite	15
naphung	15
nalhah	15
nachilhahte	15
alamkaiyin	15
kengchot	15
tilou	15
neipe	15
bongla	15
akunin	15
akitan	15
hitauvam	15
ahepha	15
noichep	15
chapangpa	15
dona	15
kelngoihon	15
kacha	15
nalha	15
themkhat	15
amipa	15
kijepna	15
lu	15
lhit	15
nakichat	15
mangu	15
kigot	15
anailut	15
bolthei	15
pouvinge	15
akitha	15
adeichat	15
tohman	15
pho	15
atu	15
anoi	15
neidoh	15
ahungtai	15
ving	15
thalhing	15
tollhang	15
ajiteu	15
deborah	15
thin	15
intingvum	15
aphoh-in	15
ava	15
achesuh-in	15
atoutai	15
kigouvam	15
chujeh	15
achonse	15
alepeh	15
